question,state,year,applies to,response,citations,cautions
Does the state require firearm training in order to carry concealed guns in public?,KY,2012,All,Yes,Ky. Rev. Stat. § 527.020;<br> Ky. Rev. Stat. § 237.110,
Does the state require firearm training in order to carry concealed guns in public?,LA,2012,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,2012,All,Yes,Me. Rev. Stat. tit. 25 § 2001-A. Threatening display of or carrying concealed weapon;<br> Me. Rev. Stat. tit. 25 § 2003(E)(5),Demonstrates to the issuing authority a knowledge of handgun safety.
Does the state require firearm training in order to carry concealed guns in public?,MD,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MA,2012,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
Does the state require firearm training in order to carry concealed guns in public?,MI,2012,All,Yes,Mich. Comp. Laws § 28.421a; Mich. Comp. Laws § 28.425b;<br> Mich. Comp. Laws § 28.425j(1),
Does the state require firearm training in order to carry concealed guns in public?,MN,2012,All,Yes,Minn. Stat. § 624.714(Subd. 1a);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,2012,All,Yes,Mo. Rev. Stat. § 571.107;<br> Mo. Rev. Stat. § 571.111,
Does the state require firearm training in order to carry concealed guns in public?,MT,2012,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,2012,All,Yes,Neb. Rev. Stat. § 69-2430;<br> Neb. Rev. Stat. § 69-2432,
Does the state require firearm training in order to carry concealed guns in public?,NV,2012,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NJ,2012,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,2012,All,Yes,N.M. Stat. § 30-7-2; N.M. Stat. § 29-19-3;<br> N.M. Stat. § 29-19-4(10),
Does the state require firearm training in order to carry concealed guns in public?,NY,2012,All,No,,"However, in Westchester County, an applicant for a firearms license must have successfully completed a firearms safety course. NY Penal Law § 400.00(1)."
Does the state require firearm training in order to carry concealed guns in public?,NC,2012,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,2012,All,Yes,N.D. Cent. Code § 62.1-04-02;<br> N.D. Cent. Code § 62.1-04-03(2),"North Dakota issues a class 1 firearm license and a class 2 firearm license, with different requirements for each license.  N.D. Cent. Code § 62.1-04-03.;<br> Applicants for a class 1 license must participate in a classroom instruction that sets forth weapon safety rules and the deadly force law of North Dakota, complete an open book test based upon a manual, demonstrate familiarity with a firearm, and complete an actual shooting or certified proficiency exercise. Applicants for a class 2 license must complete the open book test offered for the class 1 firearm license."
Does the state require firearm training in order to carry concealed guns in public?,OH,2012,All,Yes,Ohio Rev. Code § 2923.12(C)(2);<br> Ohio Rev. Code § 2923.125,
Does the state require firearm training in order to carry concealed guns in public?,OK,2012,All,Yes,Okla. Stat. tit. 21 § 1290.4;<br> Okla. Stat. tit. 21 § 1290.14,
Does the state require firearm training in order to carry concealed guns in public?,OR,2012,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,2012,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,2012,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,TN,2012,All,Yes,Tenn. Code § 39-17-1351;<br> Tenn. Code § 39-17-1351(e); Tenn. Comp. R. § Regs. 1340-02-03-.05,
Does the state require firearm training in order to carry concealed guns in public?,TX,2012,All,Yes,Tex. Penal Code § 46.15;<br> Tex. Gov. Code § 411.188,
Does the state require firearm training in order to carry concealed guns in public?,UT,2012,All,Yes,Utah Code § 76-10-504; Utah Code § 53-5-704;<br> Utah Code § 53-5-704,
Does the state require firearm training in order to carry concealed guns in public?,VT,2012,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,2012,All,Yes,Va. Code § 18.2-308,
Does the state require firearm training in order to carry concealed guns in public?,WA,2012,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,2012,All,N/A,,"The concealed carry statute was repealed effective May 20, 2009. The District of Columbia did not issue concealed carry permits until June 16, 2015, when a new statute took effect to allow for permits to be issued. During the time that no concealed carry permits were issued, the District of Columbia continued to prohibit concealed carry. However, in 2014, the District Court for the District of Columbia ruled that the ban on carrying handguns in public was unconstitutional and that the ban could not be enforced. Palmer v. District of Columbia, 59 F.Supp.3d 173 (D.D.C. 2014)."
Does the state require firearm training in order to carry concealed guns in public?,WV,2012,All,Yes,W. Va. Code § 61-7-3;<br> W. Va. Code § 61-7-4,
Does the state require firearm training in order to carry concealed guns in public?,WI,2012,All,Yes,Wis. Stat. § 175.60,
Does the state require firearm training in order to carry concealed guns in public?,WY,2012,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old, a Wyoming resident, not prohibited by law from possessing a firearm, and the person must not be disqualified from obtaining a concealed carry permit, though the person is not required to demonstrate familiarity with a firearm."
Does the state require firearm training in order to carry concealed guns in public?,AL,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,2013,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AZ,2013,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AR,2013,All,Yes,Ark. Code § 5-73-120; Ark. Code § 5-73-302; Ark. Code § 5-73-309;<br> Ark. Code § 5-73-309; Ark. Code § 5-73-309; 130.00 Ark. Admin. Code R. 8-13.0,
Does the state require firearm training in order to carry concealed guns in public?,CA,2013,All,Yes,Cal. Penal Code § 25400;<br> Cal. Penal Code § 26165,
Does the state require firearm training in order to carry concealed guns in public?,CO,2013,All,Yes,Colo. Rev. Stat. § 18-12-105(2)(c);<br> Colo. Rev. Stat. § 18-12-205,
Does the state require firearm training in order to carry concealed guns in public?,CT,2013,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,2013,All,Yes,"Del. Code tit. 11, § 1441;<br> Del. Code tit. 11, § 1441(a)(3)",
Does the state require firearm training in order to carry concealed guns in public?,FL,2013,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,HI,2013,All,Yes,Haw. Rev. Stat. § 134-9(a);<br> Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-2(g),"An applicant for a license to carry is not directly required to have firearms training. However, an applicant for a permit to purchase a firearm is required to complete an approved firearms training course. Furthermore, the chief of police issuing a license to carry must require an applicant to be qualified to use the firearm in the safe manner."
Does the state require firearm training in order to carry concealed guns in public?,ID,2013,All,No,,The requirement to have a permit to carry a concealed weapon in public does not apply outside the limits or confines of a city.;<br> The sheriff may require the applicant to demonstrate familiarity with a firearm by completing a training course according to Idaho Code § 18-3302(13). An applicant for an enhanced license under Idaho Code § 18-3302K must complete a qualifying handgun course within the 12 months immediately preceding the application. The course must be at least 8 hours and include live fire training of at least 98 rounds.
Does the state require firearm training in order to carry concealed guns in public?,IL,2013,All,Yes,720 Ill. Comp. Stat. 5/24-1;<br> 430 Ill. Comp. Stat. 66/25; 430 Ill. Comp. Stat. 66/75,
Does the state require firearm training in order to carry concealed guns in public?,IN,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,IA,2013,All,Yes,Iowa Code § 724.11;<br> Iowa Code § 724.9,
Does the state require firearm training in order to carry concealed guns in public?,KS,2013,All,Yes,Kan. Stat. § 21-6302;<br> Kan. Stat. § 75-7c04,
Does the state require firearm training in order to carry concealed guns in public?,KY,2013,All,Yes,Ky. Rev. Stat. § 527.020;<br> Ky. Rev. Stat. § 237.110,
Does the state require firearm training in order to carry concealed guns in public?,LA,2013,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,2013,All,Yes,Me. Rev. Stat. tit. 25 § 2001-A. Threatening display of or carrying concealed weapon;<br> Me. Rev. Stat. tit. 25 § 2003(E)(5),Demonstrates to the issuing authority a knowledge of handgun safety.
Does the state require firearm training in order to carry concealed guns in public?,MD,2013,All,Yes,Md. Criminal Law Code § 4-203(a);<br> Md. Public Safety Code § 5-306(a)(5),
Does the state require firearm training in order to carry concealed guns in public?,MA,2013,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
Does the state require firearm training in order to carry concealed guns in public?,MI,2013,All,Yes,Mich. Comp. Laws § 28.421a; Mich. Comp. Laws § 28.425b;<br> Mich. Comp. Laws § 28.425j(1),
Does the state require firearm training in order to carry concealed guns in public?,MN,2013,All,Yes,Minn. Stat. § 624.714(Subd. 1a);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,2013,All,Yes,Mo. Rev. Stat. § 571.107;<br> Mo. Rev. Stat. § 571.111,
Does the state require firearm training in order to carry concealed guns in public?,MT,2013,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,2013,All,Yes,Neb. Rev. Stat. § 69-2430;<br> Neb. Rev. Stat. § 69-2432,
Does the state require firearm training in order to carry concealed guns in public?,NV,2013,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NJ,2013,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,2013,All,Yes,N.M. Stat. § 30-7-2; N.M. Stat. § 29-19-3;<br> N.M. Stat. § 29-19-4(10),
Does the state require firearm training in order to carry concealed guns in public?,NY,2013,All,No,,"However, in Westchester County, an applicant for a firearms license must have successfully completed a firearms safety course. NY Penal Law § 400.00(1)."
Does the state require firearm training in order to carry concealed guns in public?,NC,2013,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,2013,All,Yes,N.D. Cent. Code § 62.1-04-02;<br> N.D. Cent. Code § 62.1-04-03(2),"North Dakota issues a class 1 firearm license and a class 2 firearm license, with different requirements for each license.  N.D. Cent. Code § 62.1-04-03.;<br> Applicants for a class 1 license must participate in a classroom instruction that sets forth weapon safety rules and the deadly force law of North Dakota, complete an open book test based upon a manual, demonstrate familiarity with a firearm, and complete an actual shooting or certified proficiency exercise. Applicants for a class 2 license must complete the open book test offered for the class 1 firearm license."
Does the state require firearm training in order to carry concealed guns in public?,OH,2013,All,Yes,Ohio Rev. Code § 2923.12(C)(2);<br> Ohio Rev. Code § 2923.125,
Does the state require firearm training in order to carry concealed guns in public?,OK,2013,All,Yes,Okla. Stat. tit. 21 § 1290.4;<br> Okla. Stat. tit. 21 § 1290.14,
Does the state require firearm training in order to carry concealed guns in public?,OR,2013,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,2013,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,2013,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,TN,2013,All,Yes,Tenn. Code § 39-17-1351;<br> Tenn. Code § 39-17-1351(e); Tenn. Comp. R. § Regs. 1340-02-03-.05,
Does the state require firearm training in order to carry concealed guns in public?,TX,2013,All,Yes,Tex. Penal Code § 46.15;<br> Tex. Gov. Code § 411.188,
Does the state require firearm training in order to carry concealed guns in public?,UT,2013,All,Yes,Utah Code § 76-10-504; Utah Code § 53-5-704;<br> Utah Code § 53-5-704,
Does the state require firearm training in order to carry concealed guns in public?,VT,2013,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,2013,All,Yes,"Va. Code § 18.2-308;<br> Va. Code § 18.2-308, Va. Code § 18.2-308.02",
Does the state require firearm training in order to carry concealed guns in public?,WA,2013,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,2013,All,N/A,,"The concealed carry statute was repealed effective May 20, 2009. The District of Columbia did not issue concealed carry permits until June 16, 2015, when a new statute took effect to allow for permits to be issued. During the time that no concealed carry permits were issued, the District of Columbia continued to prohibit concealed carry. However, in 2014, the District Court for the District of Columbia ruled that the ban on carrying handguns in public was unconstitutional and that the ban could not be enforced. Palmer v. District of Columbia, 59 F.Supp.3d 173 (D.D.C. 2014)."
Does the state require firearm training in order to carry concealed guns in public?,WV,2013,All,Yes,W. Va. Code § 61-7-3;<br> W. Va. Code § 61-7-4,
Does the state require firearm training in order to carry concealed guns in public?,WI,2013,All,Yes,Wis. Stat. § 175.60,
Does the state require firearm training in order to carry concealed guns in public?,WY,2013,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old, a Wyoming resident, not prohibited by law from possessing a firearm, and the person must not be disqualified from obtaining a concealed carry permit, though the person is not required to demonstrate familiarity with a firearm."
Does the state require firearm training in order to carry concealed guns in public?,AL,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,2014,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AZ,2014,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AR,2014,All,Yes,Ark. Code § 5-73-120; Ark. Code § 5-73-302; Ark. Code § 5-73-309;<br> Ark. Code § 5-73-309; Ark. Code § 5-73-309; 130.00 Ark. Admin. Code R. 8-13.0,
Does the state require firearm training in order to carry concealed guns in public?,CA,2014,All,Yes,Cal. Penal Code § 25400;<br> Cal. Penal Code § 26165,
Does the state require firearm training in order to carry concealed guns in public?,CO,2014,All,Yes,Colo. Rev. Stat. § 18-12-105(2)(c);<br> Colo. Rev. Stat. § 18-12-205,
Does the state require firearm training in order to carry concealed guns in public?,CT,2014,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,2014,All,Yes,"Del. Code tit. 11, § 1441;<br> Del. Code tit. 11, § 1441(a)(3)",
Does the state require firearm training in order to carry concealed guns in public?,FL,2014,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,HI,2014,All,Yes,Haw. Rev. Stat. § 134-9(a);<br> Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-2(g),"An applicant for a license to carry is not directly required to have firearms training. However, an applicant for a permit to purchase a firearm is required to complete an approved firearms training course. Furthermore, the chief of police issuing a license to carry must require an applicant to be qualified to use the firearm in the safe manner."
Does the state require firearm training in order to carry concealed guns in public?,ID,2014,All,No,,The requirement to have a permit to carry a concealed weapon in public does not apply outside the limits or confines of a city.;<br> The sheriff may require the applicant to demonstrate familiarity with a firearm by completing a training course according to Idaho Code § 18-3302(13). An applicant for an enhanced license under Idaho Code § 18-3302K must complete a qualifying handgun course within the 12 months immediately preceding the application. The course must be at least 8 hours and include live fire training of at least 98 rounds.
Does the state require firearm training in order to carry concealed guns in public?,IL,2014,All,Yes,720 Ill. Comp. Stat. 5/24-1;<br> 430 Ill. Comp. Stat. 66/25; 430 Ill. Comp. Stat. 66/75,
Does the state require firearm training in order to carry concealed guns in public?,IN,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,IA,2014,All,Yes,Iowa Code § 724.11;<br> Iowa Code § 724.9,
Does the state require firearm training in order to carry concealed guns in public?,KS,2014,All,Yes,Kan. Stat. § 21-6302;<br> Kan. Stat. § 75-7c04,
Does the state require firearm training in order to carry concealed guns in public?,KY,2014,All,Yes,Ky. Rev. Stat. § 527.020;<br> Ky. Rev. Stat. § 237.110,
Does the state require firearm training in order to carry concealed guns in public?,LA,2014,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,2014,All,Yes,Me. Rev. Stat. tit. 25 § 2001-A. Threatening display of or carrying concealed weapon;<br> Me. Rev. Stat. tit. 25 § 2003(E)(5),Demonstrates to the issuing authority a knowledge of handgun safety.
Does the state require firearm training in order to carry concealed guns in public?,MD,2014,All,Yes,Md. Criminal Law Code § 4-203(a);<br> Md. Public Safety Code § 5-306(a)(5),
Does the state require firearm training in order to carry concealed guns in public?,MA,2014,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
Does the state require firearm training in order to carry concealed guns in public?,MI,2014,All,Yes,Mich. Comp. Laws § 28.421a; Mich. Comp. Laws § 28.425b;<br> Mich. Comp. Laws § 28.425b(7)(c),
Does the state require firearm training in order to carry concealed guns in public?,MN,2014,All,Yes,Minn. Stat. § 624.714(Subd. 1a);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,2014,All,Yes,Mo. Rev. Stat. § 571.107;<br> Mo. Rev. Stat. § 571.111,
Does the state require firearm training in order to carry concealed guns in public?,MT,2014,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,2014,All,Yes,Neb. Rev. Stat. § 69-2430;<br> Neb. Rev. Stat. § 69-2432,
Does the state require firearm training in order to carry concealed guns in public?,NV,2014,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NJ,2014,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,2014,All,Yes,N.M. Stat. § 30-7-2; N.M. Stat. § 29-19-3;<br> N.M. Stat. § 29-19-4(10),
Does the state require firearm training in order to carry concealed guns in public?,NY,2014,All,No,,"However, in Westchester County, an applicant for a firearms license must have successfully completed a firearms safety course. NY Penal Law § 400.00(1)."
Does the state require firearm training in order to carry concealed guns in public?,NC,2014,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,2014,All,Yes,N.D. Cent. Code § 62.1-04-02;<br> N.D. Cent. Code § 62.1-04-03(2),"North Dakota issues a class 1 firearm license and a class 2 firearm license, with different requirements for each license.  N.D. Cent. Code § 62.1-04-03.;<br> Applicants for a class 1 license must participate in a classroom instruction that sets forth weapon safety rules and the deadly force law of North Dakota, complete an open book test based upon a manual, demonstrate familiarity with a firearm, and complete an actual shooting or certified proficiency exercise. Applicants for a class 2 license must complete the open book test offered for the class 1 firearm license."
Does the state require firearm training in order to carry concealed guns in public?,OH,2014,All,Yes,Ohio Rev. Code § 2923.12(C)(2);<br> Ohio Rev. Code § 2923.125,
Does the state require firearm training in order to carry concealed guns in public?,OK,2014,All,Yes,Okla. Stat. tit. 21 § 1290.4;<br> Okla. Stat. tit. 21 § 1290.14,
Does the state require firearm training in order to carry concealed guns in public?,OR,2014,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,2014,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,2014,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,TN,2014,All,Yes,Tenn. Code § 39-17-1351;<br> Tenn. Code § 39-17-1351(e); Tenn. Comp. R. § Regs. 1340-02-03-.05,
Does the state require firearm training in order to carry concealed guns in public?,TX,2014,All,Yes,Tex. Penal Code § 46.15;<br> Tex. Gov. Code § 411.188,
Does the state require firearm training in order to carry concealed guns in public?,UT,2014,All,Yes,Utah Code § 76-10-504; Utah Code § 53-5-704;<br> Utah Code § 53-5-704,
Does the state require firearm training in order to carry concealed guns in public?,VT,2014,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,2014,All,Yes,"Va. Code § 18.2-308.01;<br> Va. Code § 18.2-308, Va. Code § 18.2-308.02",
Does the state require firearm training in order to carry concealed guns in public?,WA,2014,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,2014,All,N/A,,"The concealed carry statute was repealed effective May 20, 2009. The District of Columbia did not issue concealed carry permits until June 16, 2015, when a new statute took effect to allow for permits to be issued. During the time that no concealed carry permits were issued, the District of Columbia continued to prohibit concealed carry. However, in 2014, the District Court for the District of Columbia ruled that the ban on carrying handguns in public was unconstitutional and that the ban could not be enforced. Palmer v. District of Columbia, 59 F.Supp.3d 173 (D.D.C. 2014)."
Does the state require firearm training in order to carry concealed guns in public?,WV,2014,All,Yes,W. Va. Code § 61-7-3;<br> W. Va. Code § 61-7-4,
Does the state require firearm training in order to carry concealed guns in public?,WI,2014,All,Yes,Wis. Stat. § 175.60,
Does the state require firearm training in order to carry concealed guns in public?,WY,2014,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old, a Wyoming resident, not prohibited by law from possessing a firearm, and the person must not be disqualified from obtaining a concealed carry permit, though the person is not required to demonstrate familiarity with a firearm."
Does the state require firearm training in order to carry concealed guns in public?,AL,2015,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,2015,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AZ,2015,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AR,2015,All,Yes,Ark. Code § 5-73-120; Ark. Code § 5-73-302; Ark. Code § 5-73-309;<br> Ark. Code § 5-73-309; Ark. Code § 5-73-309; 130.00 Ark. Admin. Code R. 8-13.0,
Does the state require firearm training in order to carry concealed guns in public?,CA,2015,All,Yes,Cal. Penal Code § 25400;<br> Cal. Penal Code § 26165,
Does the state require firearm training in order to carry concealed guns in public?,CO,2015,All,Yes,Colo. Rev. Stat. § 18-12-105(2)(c);<br> Colo. Rev. Stat. § 18-12-205,
Does the state require firearm training in order to carry concealed guns in public?,CT,2015,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,2015,All,Yes,"Del. Code tit. 11, § 1441;<br> Del. Code tit. 11, § 1441(a)(3)",
Does the state require firearm training in order to carry concealed guns in public?,FL,2015,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,2015,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,HI,2015,All,Yes,Haw. Rev. Stat. § 134-9(a);<br> Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-2(g),"An applicant for a license to carry is not directly required to have firearms training. However, an applicant for a permit to purchase a firearm is required to complete an approved firearms training course. Furthermore, the chief of police issuing a license to carry must require an applicant to be qualified to use the firearm in the safe manner."
Does the state require firearm training in order to carry concealed guns in public?,ID,2015,All,No,,The requirement to have a permit to carry a concealed weapon in public does not apply outside the limits or confines of a city.;<br> The sheriff may require the applicant to demonstrate familiarity with a firearm by completing a training course according to Idaho Code § 18-3302(13). An applicant for an enhanced license under Idaho Code § 18-3302K must complete a qualifying handgun course within the 12 months immediately preceding the application. The course must be at least 8 hours and include live fire training of at least 98 rounds.
Does the state require firearm training in order to carry concealed guns in public?,IL,2015,All,Yes,720 Ill. Comp. Stat. 5/24-1;<br> 430 Ill. Comp. Stat. 66/25; 430 Ill. Comp. Stat. 66/75,
Does the state require firearm training in order to carry concealed guns in public?,IN,2015,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,IA,2015,All,Yes,Iowa Code § 724.11;<br> Iowa Code § 724.9,
Does the state require firearm training in order to carry concealed guns in public?,KS,2015,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,KY,2015,All,Yes,Ky. Rev. Stat. § 527.020;<br> Ky. Rev. Stat. § 237.110,
Does the state require firearm training in order to carry concealed guns in public?,LA,2015,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,2015,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old and not otherwise prohibited by law from carrying a firearm. In addition, a person who is at least 18 years old, not prohibited by law from carrying a firearm, and on active duty in the Armed Forces, the National Guard, or an honorably discharged veteran of the Armed Forces or the National Guard, may carry a concealed handgun without a permit.;<br> Demonstrates to the issuing authority a knowledge of handgun safety."
Does the state require firearm training in order to carry concealed guns in public?,MD,2015,All,Yes,Md. Criminal Law Code § 4-203(a);<br> Md. Public Safety Code § 5-306(a)(5),
Does the state require firearm training in order to carry concealed guns in public?,MA,2015,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
